uin,acd_institute_name,acd_institute_type,acd_department,acd_position,acd_city,acd_state,acd_country,acd_postal_code,acd_tenure_from_date,acd_tenure_to_date,acd_association_level,acd_source_url1,acd_source_url2,acd_source_url3,acd_processed_date_timestamp,acd_inserted_date_timestamp,acd_updated_timestamp,acd_delete_flag_timestamp
MP002357,Shyam Shah Medical College,Academic,,Professor,Rewa,Madhya Pradesh,India,486001.0,,,National,https://www.drdata.in/drkdsingh-cardiologist,,,2025-03-20 14:29:52,2025-03-20 14:29:52,,
MP002488,,,,,,,,,,,,,,,,,,
MP002508,,,,,,,,,,,,,,,,,,
MP002584,,,,,,,,,,,,,,,,,,
MP002785,,,,,,,,,,,,,,,,,,
MP002798,M.G.M. Medical College,Academic,Department of Internal Medicine,Assistant Professor,Indore,Madhya Pradesh,India,452001.0,2004.0,,National,https://www.linkedin.com/in/dr-ashish-patel-5332241a/,,,2025-03-20 12:20:32,2025-03-20 12:20:32,,
MP003027,,,,,,,,,,,,,,,,,,
MP003888,,,,,,,,,,,,,,,,,,
MP004080,,,,,,,,,,,,,,,,,,
MP004144,,,,,,,,,,,,,,,,,,
MP004351,,,,,,,,,,,,,,,,,,
MP004369,,,,,,,,,,,,,,,,,,
MP004648,U N Mehta Institute of Cardiology & Research Centre,Academic,Department of Cardiology,Assistant Professor,Ahmedabad,Gujarat,India,380004.0,,,National,https://www.lybrate.com/rewa/doctor/dr-naveen-sharma-cardiologist,,,2025-03-20 18:38:51,2025-03-20 18:38:51,,
MP004720,,,,,,,,,,,,,,,,,,
MP005023,,,,,,,,,,,,,,,,,,
MP005159,,,,,,,,,,,,,,,,,,
MP005178,,,,,,,,,,,,,,,,,,
MP005536,,,,,,,,,,,,,,,,,,
MP006742,,,,,,,,,,,,,,,,,,
MP006802,,,,,,,,,,,,,,,,,,
MP007211,,,,,,,,,,,,,,,,,,
MP008563,,,,,,,,,,,,,,,,,,
MP008716,,,,,,,,,,,,,,,,,,
MP009003,,,,,,,,,,,,,,,,,,
MP009400,,,,,,,,,,,,,,,,,,
MP009411,,,,,,,,,,,,,,,,,,
MP009428,,,,,,,,,,,,,,,,,,
MP009506,Dr. Vaishampayan Memorial Medical College,Academic,Department of Internal Medicine,Lecturer,Solapur,Maharashtra,India,413003.0,,,National,https://www.lybrate.com/indore/doctor/dr-nitin-sahu-general-physician,,,2025-03-22 11:49:47,2025-03-22 11:49:47,,
MP009506,Index Medical College Indore,Academic,Department of Internal Medicine,Associate Professor,Indore,Madhya Pradesh,India,452016.0,,,National,https://www.lybrate.com/indore/doctor/dr-nitin-sahu-general-physician,,,2025-03-22 11:25:34,2025-03-22 11:25:34,,
MP009664,,,,,,,,,,,,,,,,,,
MP009738,Sri Aurobindo Medical College and Postgraduate Institute,Academic,,Professor,Indore,Madhya Pradesh,India,453555.0,,2004.0,National,https://www.linkedin.com/in/subodh-banzal-0243b0202/?originalSubdomain=in,,,2025-06-17 09:55:36,2025-06-17 09:55:36,,
MP009774,,,,,,,,,,,,,,,,,,
MP009775,,,,,,,,,,,,,,,,,,
MP009884,Hemant Institute of Medical Sciences,Academic,,Associate Professor,Jabalpur,Madhya Pradesh,India,482003.0,,,National,https://www.instagram.com/nutrishilp_events/p/C9_xn1mNjgi/,,,2025-03-22 12:56:14,2025-03-22 12:56:14,,
MP009885,,,,,,,,,,,,,,,,,,
MP009913,,,,,,,,,,,,,,,,,,
MP010038,,,,,,,,,,,,,,,,,,
MP010040,,,,,,,,,,,,,,,,,,
MP010070,,,,,,,,,,,,,,,,,,
MP010098,,,,,,,,,,,,,,,,,,
MP010111,,,,,,,,,,,,,,,,,,
MP010179,,,,,,,,,,,,,,,,,,
MP010227,,,,,,,,,,,,,,,,,,
MP010239,,,,,,,,,,,,,,,,,,
MP010251,,,,,,,,,,,,,,,,,,
MP010259,,,,,,,,,,,,,,,,,,
MP010303,,,,,,,,,,,,,,,,,,
MP010381,,,,,,,,,,,,,,,,,,
MP010487,,,,,,,,,,,,,,,,,,
MP010492,,,,,,,,,,,,,,,,,,
MP010629,,,,,,,,,,,,,,,,,,
MP010676,,,,,,,,,,,,,,,,,,
MP010719,People's College of Medical Sciences,Academic,,Professor,Bhopal,Madhya Pradesh,India,462037.0,2011.0,2016.0,National,https://www.linkedin.com/in/sushil-jindal-2703a775/,,,2025-03-31 11:26:32,2025-03-31 11:26:32,,
MP010719,People's College of Medical Sciences,Academic,,Associate Professor,Bhopal,Madhya Pradesh,India,462037.0,2006.0,2011.0,National,https://www.practo.com/bhopal/doctor/dr-sushil-jindal-diabetologist,,,2025-03-31 11:09:35,2025-03-31 11:09:35,,
MP010719,Gandhi Medical College,Academic,,Associate Professor,Secunderabad,Telangana ,India,500003.0,1988.0,1997.0,National,https://www.practo.com/bhopal/doctor/dr-sushil-jindal-diabetologist,,,2025-03-31 11:38:49,2025-03-31 11:38:49,,
MP010719,GR Medical College,Academic,,Assistant Professor,Gwalior,Madhya Pradesh,India,474001.0,1987.0,1988.0,National,https://www.practo.com/bhopal/doctor/dr-sushil-jindal-diabetologist,,,2025-03-31 11:06:49,2025-03-31 11:06:49,,
MP010734,,,,,,,,,,,,,,,,,,
MP010744,,,,,,,,,,,,,,,,,,
MP010781,,,,,,,,,,,,,,,,,,
MP010806,,,,,,,,,,,,,,,,,,
MP010920,,,,,,,,,,,,,,,,,,
MP010950,,,,,,,,,,,,,,,,,,
MP011147,,,,,,,,,,,,,,,,,,
MP011213,,,,,,,,,,,,,,,,,,
MP011279,,,,,,,,,,,,,,,,,,
MP011375,,,,,,,,,,,,,,,,,,
MP011395,,,,,,,,,,,,,,,,,,
MP011409,,,,,,,,,,,,,,,,,,
MP011442,,,,,,,,,,,,,,,,,,
MP011454,,,,,,,,,,,,,,,,,,
MP011652,,,,,,,,,,,,,,,,,,
MP011654,,,,,,,,,,,,,,,,,,
MP011684,,,,,,,,,,,,,,,,,,
MP011704,,,,,,,,,,,,,,,,,,
MP011746,,,,,,,,,,,,,,,,,,
MP011808,,,,,,,,,,,,,,,,,,
MP011909,,,,,,,,,,,,,,,,,,
MP011926,,,,,,,,,,,,,,,,,,
MP011958,,,,,,,,,,,,,,,,,,
MP012018,,,,,,,,,,,,,,,,,,
MP012177,,,,,,,,,,,,,,,,,,
MP012202,,,,,,,,,,,,,,,,,,
MP012216,,,,,,,,,,,,,,,,,,
MP012238,,,,,,,,,,,,,,,,,,
MP012266,,,,,,,,,,,,,,,,,,
MP012350,,,,,,,,,,,,,,,,,,
MP012368,,,,,,,,,,,,,,,,,,
MP012518,,,,,,,,,,,,,,,,,,
MP012527,,,,,,,,,,,,,,,,,,
MP012548,,,,,,,,,,,,,,,,,,
MP012558,,,,,,,,,,,,,,,,,,
MP012642,,,,,,,,,,,,,,,,,,
MP012695,,,,,,,,,,,,,,,,,,
MP012696,,,,,,,,,,,,,,,,,,
MP012741,,,,,,,,,,,,,,,,,,
MP012811,,,,,,,,,,,,,,,,,,
MP012870,Ruxmaniben Deepchand Gardi Medical College,Academic,Department of Internal Medicine,Professor,Surasa,Madhya Pradesh,India,456001.0,,,National,https://rdgmc.edu.in/department-of-medicine,,,2025-06-02 09:37:47,2025-06-02 09:37:47,,
MP012900,,,,,,,,,,,,,,,,,,
MP012913,,,,,,,,,,,,,,,,,,
MP012937,,,,,,,,,,,,,,,,,,
MP012949,,,,,,,,,,,,,,,,,,
MP012952,,,,,,,,,,,,,,,,,,
MP012971,,,,,,,,,,,,,,,,,,
MP013070,,,,,,,,,,,,,,,,,,
MP013074,,,,,,,,,,,,,,,,,,
MP013104,,,,,,,,,,,,,,,,,,
MP013111,,,,,,,,,,,,,,,,,,
MP014167,,,,,,,,,,,,,,,,,,
MP015617,,,,,,,,,,,,,,,,,,
MP015697,,,,,,,,,,,,,,,,,,
MP015786,,,,,,,,,,,,,,,,,,
MP015908,,,,,,,,,,,,,,,,,,
MP015994,,,,,,,,,,,,,,,,,,
MP016845,,,,,,,,,,,,,,,,,,
MP016950,Chhindwara Institute of Medical Sciences,Academic,Department of General Medicine,Assistant Professor,Chhindwara,Madhya Pradesh,India,480001.0,,,National,https://govtmedicalcollegechhindwara.com/cl_ap_gmedicine.php,,,2025-03-26 10:59:13,2025-03-26 10:59:13,,
MP017127,,,,,,,,,,,,,,,,,,
MP017560,,,,,,,,,,,,,,,,,,
MP017566,,,,,,,,,,,,,,,,,,
MP017591,,,,,,,,,,,,,,,,,,
MP017770,,,,,,,,,,,,,,,,,,
MP017773,,,,,,,,,,,,,,,,,,
MP017796,,,,,,,,,,,,,,,,,,
MP018019,,,,,,,,,,,,,,,,,,
MP018330,,,,,,,,,,,,,,,,,,
MP018363,,,,,,,,,,,,,,,,,,
MP018406,,,,,,,,,,,,,,,,,,
MP018896,,,,,,,,,,,,,,,,,,
MP019045,,,,,,,,,,,,,,,,,,
MP019227,,,,,,,,,,,,,,,,,,
MP020657,,,,,,,,,,,,,,,,,,
MP020659,Shyam Shah Medical College,Academic,Department of Cardiology,Former Ex Associate Professor,Rewa,Madhya Pradesh,India,486001.0,2021.0,2023.0,National,https://www.facebook.com/himanshu.gupta.56863/about_work_and_education,,,2025-03-20 18:26:20,2025-03-20 18:26:20,,
MP020659,Bhopal Memorial Hospital and Research Centre,Academic,Department of Interventional Cardiology,Former Assistant Professor,Bhopal,Madhya Pradesh,India,462038.0,2019.0,2021.0,National,https://www.facebook.com/himanshu.gupta.56863/about_work_and_education,,,2025-03-20 18:12:43,2025-03-20 18:12:43,,
MP021010,,,,,,,,,,,,,,,,,,
MP021357,,,,,,,,,,,,,,,,,,
MP021450,,,,,,,,,,,,,,,,,,
MP022167,,,,,,,,,,,,,,,,,,
MP022236,,,,,,,,,,,,,,,,,,
MP022806,,,,,,,,,,,,,,,,,,
MP022810,Sri Aurobindo Institute of Medical Sciences,Academic,Department of Cardiology ,Assistant Professor,Indore,Madhya Pradesh,India,453555.0,2021.0,,National,https://www.linkedin.com/in/suyash-tated-5a1ba3195/,,,2025-04-12 17:22:18,2025-04-12 17:22:18,,
MP022828,,,,,,,,,,,,,,,,,,
MP023422,,,,,,,,,,,,,,,,,,
MP023472,,,,,,,,,,,,,,,,,,
MP023859,,,,,,,,,,,,,,,,,,
MP024149,,,,,,,,,,,,,,,,,,
MP024625,,,,,,,,,,,,,,,,,,
MP024702,,,,,,,,,,,,,,,,,,
MP024705,,,,,,,,,,,,,,,,,,
MP024706,,,,,,,,,,,,,,,,,,
MP026800,Gajra Raja Medical College,Academic,,Associate professor,Gwalior,Madhya Pradesh,India,474009.0,2021.0,2023.0,National,https://www.eka.care/doctor/dr-satyam-s-jayant-endocrinologist-gwalior,,,2025-03-21 12:21:38,2025-03-21 12:21:38,,
MP026800,Gajra Raja Medical College,Academic,,Assistant Professor,Gwalior,Madhya Pradesh,India,474009.0,2010.0,2018.0,National,https://www.eka.care/doctor/dr-satyam-s-jayant-endocrinologist-gwalior,,,2025-03-21 12:21:38,2025-03-21 12:21:38,,
MP028774,,,,,,,,,,,,,,,,,,
MP029672,,,,,,,,,,,,,,,,,,
MP030058,,,,,,,,,,,,,,,,,,
MP038105,,,,,,,,,,,,,,,,,,
MZ000069,,,,,,,,,,,,,,,,,,
MZ000217,,,,,,,,,,,,,,,,,,
MZ000732,,,,,,,,,,,,,,,,,,
MZ000762,,,,,,,,,,,,,,,,,,
MZ000777,,,,,,,,,,,,,,,,,,
NL000103,,,,,,,,,,,,,,,,,,
NL000180,,,,,,,,,,,,,,,,,,
NL000408,,,,,,,,,,,,,,,,,,
NL000481,,,,,,,,,,,,,,,,,,
NL000540,,,,,,,,,,,,,,,,,,
NL000779,,,,,,,,,,,,,,,,,,
NL029910,,,,,,,,,,,,,,,,,,
OD000030,,,,,,,,,,,,,,,,,,
OD000031,,,,,,,,,,,,,,,,,,
OD000080,,,,,,,,,,,,,,,,,,
OD000130,,,,,,,,,,,,,,,,,,
OD000155,Veer Surendra Sai Institute of Medical Sciences And Research,Academic,Department of Cardiology,Assistant Professor,Sambalpur,Odisha,India,768017.0,,,National,https://myraodisha.org/doctors/,,,2025-04-02 09:03:30,2025-04-02 09:03:30,,
OD001117,Kalinga Institute of Medical Sciences,Academic,Department of Cardio-Thoracic Surgery,Associate Professor,Bhubaneswar,Odisha,India,751024.0,,,National,https://www.practo.com/bhubaneswar/doctor/dr-chandan-kumar-ray-mohapatra-cardiac-surgeon,,,2025-03-19 12:47:34,2025-03-19 12:47:34,,
OD001117,Kalinga Institute of Medical Sciences,Academic,Department of Cardio-Thoracic Surgery,Assistant professor,Bhubaneswar,Odisha,India,751024.0,,,National,https://www.lybrate.com/mumbai/doctor/dr-chandan-ray-mohapatra-pulmonologist,,,2025-03-19 12:47:34,2025-03-19 12:47:34,,
OD001117,Super Speciality Hospital Nagpur,Academic,Department of Cardio-Thoracic Surgery,Assistant professor,Nagpur,Maharashtra,India,440024.0,,,National,https://www.lybrate.com/mumbai/doctor/dr-chandan-ray-mohapatra-pulmonologist,,,2025-03-19 12:47:34,2025-03-19 12:47:34,,
OD001150,,,,,,,,,,,,,,,,,,
OD001438,,,,,,,,,,,,,,,,,,
OD001462,,,,,,,,,,,,,,,,,,
OD001572,,,,,,,,,,,,,,,,,,
OD001596,,,,,,,,,,,,,,,,,,
OD001735,,,,,,,,,,,,,,,,,,
OD001951,,,,,,,,,,,,,,,,,,
OD001973,,,,,,,,,,,,,,,,,,
OD002068,,,,,,,,,,,,,,,,,,
OD002357,,,,,,,,,,,,,,,,,,
OD002470,,,,,,,,,,,,,,,,,,
OD002479,,,,,,,,,,,,,,,,,,
OD002544,,,,,,,,,,,,,,,,,,
OD002701,,,,,,,,,,,,,,,,,,
OD003228,,,,,,,,,,,,,,,,,,
OD003229,,,,,,,,,,,,,,,,,,
OD003262,,,,,,,,,,,,,,,,,,
OD003391,,,,,,,,,,,,,,,,,,
OD003475,,,,,,,,,,,,,,,,,,
OD003543,,,,,,,,,,,,,,,,,,
OD003564,,,,,,,,,,,,,,,,,,
OD003580,S.C.B. Medical College and Hospital Cuttack,Academic,Department of Cardiology,Associate Professor,Cuttack,Odisha,India,753001.0,,,National,https://www.hexahealth.com/cuttack/doctor/dr-biswajit-das-cardiologist#hospitals,,,2025-04-08 18:56:36,2025-04-08 18:56:36,,
OD003581,S.C.B. Medical College and Hospital Cuttack,Academic,Department of Cardiology,Associate Professor,Cuttack,Odisha,India,753001.0,,,National,https://book-appointment.healthplix.com/dr-ck-mishra-cardiologist-french-colony-cuttack,,,2025-03-19 09:37:59,2025-03-19 09:37:59,,
OD003684,Rajendra Institute of Medical Sciences,Academic,,Assistant Professor,Ranchi,Jharkhand,India,834009.0,,,National,https://www.hexahealth.com/ranchi/doctor/dr-mrinal-kunj-cardiologist,,,2025-03-20 09:50:06,2025-03-20 09:50:06,,
OD003685,,,,,,,,,,,,,,,,,,
OD003869,,,,,,,,,,,,,,,,,,
OD004001,,,,,,,,,,,,,,,,,,
OD004166,,,,,,,,,,,,,,,,,,
OD004216,,,,,,,,,,,,,,,,,,
OD005049,"SLIMS Medical College, Pondicherry",Academic,Department of Cardiology,Assistant Professor,Villianur,Puducherry,India,605502.0,2010.0,2011.0,National,https://www.ashwinihospitals.in/Doctors/dr.biswaranjanjena,,,2025-03-17 09:53:14,2025-03-17 09:53:14,,
OD005173,,,,,,,,,,,,,,,,,,
OD005243,,,,,,,,,,,,,,,,,,
OD005269,,,,,,,,,,,,,,,,,,
OD005303,,,,,,,,,,,,,,,,,,
OD005720,,,,,,,,,,,,,,,,,,
OD005871,,,,,,,,,,,,,,,,,,
OD006032,,,,,,,,,,,,,,,,,,
OD006065,SCB Medical College & Hospital,Academic,Department of Cardiology,Associate Professor,Cuttack,Odisha,India,753001.0,,,National,https://scbmch.in/faculties/dr-ranjan-kumar-sen/,,,2025-06-03 10:10:25,2025-06-03 10:10:25,,
OD006157,,,,,,,,,,,,,,,,,,
OD006191,,,,,,,,,,,,,,,,,,
OD006197,,,,,,,,,,,,,,,,,,
OD006278,Institute of Medical Sciences & Sum Hospitals,Academic,Department of Cardiology,Associate Professor,Bhubaneswar,Odisha,India,751003.0,,,National,https://mymedisage.com/profile/dr-suresh-kumar-behera-v5,,,2025-06-03 10:41:31,2025-06-03 10:41:31,,
OD006305,,,,,,,,,,,,,,,,,,
OD006355,,,,,,,,,,,,,,,,,,
OD006395,Nizam’s Institute of Medical Sciences,Academic,Department of Cardiology,Assistant Professor,Hyderabad,Telangana,India,500082.0,2011.0,,National,https://www.apollohospitals.com/doctors/cardiologist/bhubaneswar/dr-brajaraj-das,,,2025-03-17 13:44:42,2025-03-17 13:44:42,,
OD006440,,,,,,,,,,,,,,,,,,
OD006459,,,,,,,,,,,,,,,,,,
OD006488,,,,,,,,,,,,,,,,,,
OD006573,,,,,,,,,,,,,,,,,,
OD006883,S.C.B. Medical College and Hospital Cuttack,Academic,Department of Internal Medicine,Assistant Professor,Cuttack,Odisha,India,753001.0,,,National,https://scbmch.in/wp-content/uploads/2025/02/NIRF_SCB_Medical_2025.pdf,,,2025-03-19 12:17:22,2025-03-19 12:17:22,,
OD006918,,,,,,,,,,,,,,,,,,
OD006921,,,,,,,,,,,,,,,,,,
OD006927,,,,,,,,,,,,,,,,,,
OD006932,Kalinga Institute of Medical Sciences,Academic,Department of Endocrinology,Professor,Bhubaneswar,Odisha,India,751024.0,2013.0,,National,https://www.facebook.com/dayanidhi.meher/,,,2025-03-22 09:56:20,2025-03-22 09:56:20,,
OD006998,,,,,,,,,,,,,,,,,,
OD007020,,,,,,,,,,,,,,,,,,
OD007040,,,,,,,,,,,,,,,,,,
OD007045,,,,,,,,,,,,,,,,,,
OD007068,,,,,,,,,,,,,,,,,,
OD007070,,,,,,,,,,,,,,,,,,
OD007096,,,,,,,,,,,,,,,,,,
OD007159,,,,,,,,,,,,,,,,,,
OD007241,,,,,,,,,,,,,,,,,,
OD007386,SCB Medical College & Hospital,Academic,Department of Cardiology,Assistant Professor,Cuttack,Odisha,India,753001.0,,,National,https://scbmch.in/faculties/dr-ranjan-kumar-mohanty/,,,2025-06-03 10:37:31,2025-06-03 10:37:31,,
OD007392,S.C.B. Medical College and Hospital Cuttack,Academic,Department of Cardiology,Assistant professor,Cuttack,Odisha,India,753001.0,,,National,https://malustechnolab.in/drpradipta/about,,,2025-04-08 09:05:14,2025-04-08 09:05:14,,
OD007709,,,,,,,,,,,,,,,,,,
OD007711,,,,,,,,,,,,,,,,,,
OD007717,,,,,,,,,,,,,,,,,,
OD007870,,,,,,,,,,,,,,,,,,
OD007873,,,,,,,,,,,,,,,,,,
OD007891,S.C.B. Medical College and Hospital Cuttack,Academic,Department of Cardiology,Assistant Professor,Cuttack,Odisha,India,753001.0,,,National,https://scbmch.in/faculties/dr-suchismita-bhuyan/,,,2025-03-19 18:48:03,2025-03-19 18:48:03,,
OD008014,,,,,,,,,,,,,,,,,,
OD008265,,,,,,,,,,,,,,,,,,
OD008373,S.C.B. Medical College and Hospital Cuttack,Academic,Department of Cardiology,Professor,Cuttack,Odisha,India,753001.0,,,National,https://www.bigmarker.com/imagicahealth1/Lupin-CVN-CVN-9710,,,2025-04-08 15:55:09,2025-04-08 15:55:09,,
OD008418,,,,,,,,,,,,,,,,,,
OD008518,,,,,,,,,,,,,,,,,,
OD008923,,,,,,,,,,,,,,,,,,
OD009201,,,,,,,,,,,,,,,,,,
OD009354,,,,,,,,,,,,,,,,,,
OD009472,,,,,,,,,,,,,,,,,,
OD009647,,,,,,,,,,,,,,,,,,
OD009649,,,,,,,,,,,,,,,,,,
OD009923,Institute of Medical Sciences and Sum Hospital,Academic,,Associate Professor,Bhubaneswar,Odisha,India,751003.0,2017.0,2023.0,National,https://www.linkedin.com/in/dr-kumargaurav-behera-a5bb1245/?originalSubdomain=in,,,2025-03-21 18:08:20,2025-03-21 18:08:20,,
OD010105,,,,,,,,,,,,,,,,,,
OD010133,,,,,,,,,,,,,,,,,,
OD010155,,,,,,,,,,,,,,,,,,
OD010291,,,,,,,,,,,,,,,,,,
OD011333,,,,,,,,,,,,,,,,,,
OD011343,,,,,,,,,,,,,,,,,,
OD011463,MKCG Medical College and Hospital,Academic,Department of Cardiology,Associate Professor,Brahmapur,Odisha,India,760004.0,,,National,https://ijcdw.org/editorial-board/,,,2025-03-18 17:57:18,2025-03-18 17:57:18,,
OD011463,S.C.B. Medical College and Hospital Cuttack,Academic,Department of Cardiology,Associate Professor,Cuttack,Odisha,India,753001.0,,,National,https://wincarsassociation.com/public/front/pdf/1635402236424_Heart-Failure-Conclave-2021_2.pdf,,,2025-03-18 17:57:18,2025-03-18 17:57:18,,
OD011553,,,,,,,,,,,,,,,,,,
OD011780,,,,,,,,,,,,,,,,,,
OD011831,GSL Medical College,Academic,Department of Cardiology,Assistant Professor,Jagannadhapuram Agraharam,Andhra Pradesh,India,533296.0,2014.0,2014.0,National,https://www.linkedin.com/in/dranupamjena/details/experience/,,,2025-06-17 09:38:50,2025-06-17 09:38:50,,
OD011878,,,,,,,,,,,,,,,,,,
OD011939,,,,,,,,,,,,,,,,,,
OD012166,,,,,,,,,,,,,,,,,,
OD012190,,,,,,,,,,,,,,,,,,
OD012506,,,,,,,,,,,,,,,,,,
OD012704,,,,,,,,,,,,,,,,,,
OD012715,,,,,,,,,,,,,,,,,,
OD012851,,,,,,,,,,,,,,,,,,
OD012875,,,,,,,,,,,,,,,,,,
OD013149,,,,,,,,,,,,,,,,,,
OD013222,,,,,,,,,,,,,,,,,,
OD013299,SCB Medical College & Hospital,Academic,Department of Endocrinology,Assistant Professor,Cuttack,Odisha,India,753001.0,,,National,https://www.medsynapse.app/doctors/dr-ipsita-mishra-95519,,,2025-06-03 10:11:36,2025-06-03 10:11:36,,
OD013331,,,,,,,,,,,,,,,,,,
OD013527,,,,,,,,,,,,,,,,,,
OD013588,,,,,,,,,,,,,,,,,,
OD013638,,,,,,,,,,,,,,,,,,
OD013656,,,,,,,,,,,,,,,,,,
OD013862,,,,,,,,,,,,,,,,,,
OD013935,,,,,,,,,,,,,,,,,,
OD013948,MKCG Medical College and Hospital,Academic,Department of Endocrinology,Assistant Professor,Brahmapur,Odisha,India,760004.0,,,National,http://sbrgautowomenscollege.ac.in/sbrg/iqac/IQACREPORTS/AnnualReports2022-2023.pdf,,,2025-03-22 15:22:11,2025-03-22 15:22:11,,
OD013955,,,,,,,,,,,,,,,,,,
OD014183,,,,,,,,,,,,,,,,,,
OD014556,,,,,,,,,,,,,,,,,,
OD014720,,,,,,,,,,,,,,,,,,
OD014756,,,,,,,,,,,,,,,,,,
OD014824,Kalinga Institute of Medical Sciences,Academic,Department of Endocrinology,Assistant Professor,Bhubaneswar,Odisha,India,751024.0,,,National,https://hcp.medtalks.in/user/drsandeepkumarsahu,,,2025-06-02 09:16:25,2025-06-02 09:16:25,,
OD014848,,,,,,,,,,,,,,,,,,
OD014858,S.C.B. Medical College and Hospital Cuttack,Academic,,Assistant Professor,Cuttack,Odisha,India,753001.0,2024.0,,National,https://scbmch.in/wp-content/uploads/2025/02/NIRF_SCB_Medical_2025.pdf,,,2025-04-05 18:58:19,2025-04-05 18:58:19,,
OD014865,,,,,,,,,,,,,,,,,,
OD015628,,,,,,,,,,,,,,,,,,
OD016152,Kalinga Institute of Medical Sciences,Academic,Department of Endocrinology,Associate Professor,Bhubaneswar,Odisha,India,751024.0,,,National,https://sushrusaeclinic.odoo.com/story-of-dr-devadarshini-sahoo,,,2025-03-17 13:48:23,2025-03-17 13:48:23,,
OD016531,Sumandeep Vidyapeeth,Academic,Department of Cardiology,Assistant Professor,Vadodara,Gujarat ,India,391760.0,,,National,https://www.linkedin.com/in/bikramaditya-padhi-11746030/,,,2025-06-17 09:13:06,2025-06-17 09:13:06,,
OD016989,,,,,,,,,,,,,,,,,,
OD032771,,,,,,,,,,,,,,,,,,
PB000711,,,,,,,,,,,,,,,,,,
PB000773,,,,,,,,,,,,,,,,,,
PB001216,,,,,,,,,,,,,,,,,,
PB001625,Dayanand Medical College & Hospital,Academic,Department of Endocrinology,Associate Professor,Ludhiana,Punjab,India,141001.0,,,National,https://www.fortishealthcare.com/doctors/dr-saurabh-arora-11274,,,2025-03-21 17:52:51,2025-03-21 17:52:51,,
PB001625,Dayanand Medical College & Hospital,Academic,Department of Endocrinology,Assistant Professor,Ludhiana,Punjab,India,141001.0,,,National,https://www.facebook.com/HALTDiabetesIndia/videos/2633016553499531/,,,2025-03-21 17:52:51,2025-03-21 17:52:51,,
PB001879,,,,,,,,,,,,,,,,,,
PB001920,,,,,,,,,,,,,,,,,,
PB002081,,,,,,,,,,,,,,,,,,
PB002903,,,,,,,,,,,,,,,,,,
PB003010,,,,,,,,,,,,,,,,,,
PB003599,Dayanand Medical College & Hospital,Academic,Department of Cardiology,Professor,Ludhiana,Punjab,India,141001.0,,,National,https://herodmc.com/home/doctors_profile/drshibathakur,,,2025-03-25 13:31:45,2025-03-25 13:31:45,,
PB003849,,,,,,,,,,,,,,,,,,
PB004110,,,,,,,,,,,,,,,,,,
PB004170,,,,,,,,,,,,,,,,,,
PB004481,,,,,,,,,,,,,,,,,,
PB004537,,,,,,,,,,,,,,,,,,
PB005129,,,,,,,,,,,,,,,,,,
PB005282,,,,,,,,,,,,,,,,,,
PB005437,,,,,,,,,,,,,,,,,,
PB006769,,,,,,,,,,,,,,,,,,
PB006950,,,,,,,,,,,,,,,,,,
PB006967,,,,,,,,,,,,,,,,,,
PB007068,,,,,,,,,,,,,,,,,,
PB007382,,,,,,,,,,,,,,,,,,
PB007384,,,,,,,,,,,,,,,,,,
PB007400,,,,,,,,,,,,,,,,,,
PB007410,,,,,,,,,,,,,,,,,,
PB007445,,,,,,,,,,,,,,,,,,
PB007512,,,,,,,,,,,,,,,,,,
PB007515,,,,,,,,,,,,,,,,,,
PB007534,,,,,,,,,,,,,,,,,,
PB007573,,,,,,,,,,,,,,,,,,
PB007635,,,,,,,,,,,,,,,,,,
PB007637,,,,,,,,,,,,,,,,,,
PB007639,,,,,,,,,,,,,,,,,,
PB007650,,,,,,,,,,,,,,,,,,
PB007752,,,,,,,,,,,,,,,,,,
PB007767,,,,,,,,,,,,,,,,,,
PB007770,,,,,,,,,,,,,,,,,,
PB007818,,,,,,,,,,,,,,,,,,
PB007898,,,,,,,,,,,,,,,,,,
PB007903,,,,,,,,,,,,,,,,,,
PB008107,,,,,,,,,,,,,,,,,,
PB008113,,,,,,,,,,,,,,,,,,
PB008156,,,,,,,,,,,,,,,,,,
PB008157,,,,,,,,,,,,,,,,,,
PB008170,,,,,,,,,,,,,,,,,,
PB008177,,,,,,,,,,,,,,,,,,
PB008192,Dayanand Medical College & Hospital,Academic,Department of Cardiology,Associate Professor,Ludhiana,Punjab,India,141001.0,1994.0,,National,https://safemedtrip.com/doctors/heart-and-cardiac-care-specialists/dr-gs-wander.html,,,2025-03-25 10:50:05,2025-03-25 10:50:05,,
PB008195,,,,,,,,,,,,,,,,,,
PB008282,Guru Gobind Singh Medical College,Academic,Department of Internal Medicine,Assistant Professor,Faridkot,Punjab,India,151203.0,2020.0,,National,https://www.teacheron.com/tutor/6kpV,,,2025-03-20 13:13:45,2025-03-20 13:13:45,,
PB008294,,,,,,,,,,,,,,,,,,
PB008440,,,,,,,,,,,,,,,,,,
PB008483,,,,,,,,,,,,,,,,,,
PB008496,,,,,,,,,,,,,,,,,,
PB008554,,,,,,,,,,,,,,,,,,
PB008603,,,,,,,,,,,,,,,,,,
PB008693,,,,,,,,,,,,,,,,,,
PB008726,,,,,,,,,,,,,,,,,,
PB008775,,,,,,,,,,,,,,,,,,
PB008828,,,,,,,,,,,,,,,,,,
PB008926,,,,,,,,,,,,,,,,,,
PB008932,,,,,,,,,,,,,,,,,,
PB008944,,,,,,,,,,,,,,,,,,
